champagne	Champagne	-	-	|accueil|vins|france	https://grandsvins.carrefour.fr/t/vins/france/champagne	
languedoc-roussillon	Languedoc-Roussillon	-	-	|accueil|vins|france	https://grandsvins.carrefour.fr/t/vins/france/languedoc-roussillon	
val-de-loire	Val de Loire	-	-	|accueil|vins|france	https://grandsvins.carrefour.fr/t/vins/france/val-de-loire	
vallee-du-rhone	Vallée du Rhône	-	-	|accueil|vins|france	https://grandsvins.carrefour.fr/t/vins/france/vallee-du-rhone	
bourgogne-and-beaujolais	Bourgogne & Beaujolais	-	-	|accueil|vins|france	https://grandsvins.carrefour.fr/t/vins/france/bourgogne-and-beaujolais	
bordeaux	Bordeaux	-	-	|accueil|vins|france	https://grandsvins.carrefour.fr/t/vins/france/bordeaux	
bordeaux	Bordeaux	-	-	|accueil|vins|france|bordeaux	https://grandsvins.carrefour.fr/t/vins/france/bordeaux/bordeaux	
muscadet	Muscadet	-	-	|accueil|vins|france|val de loire	https://grandsvins.carrefour.fr/t/vins/france/val-de-loire/muscadet	
saint-bris	Saint-Bris	-	-	|accueil|vins|france|bourgogne & beaujolais	https://grandsvins.carrefour.fr/t/vins/france/bourgogne-and-beaujolais/saint-bris	
italie	Italie	-	-	|accueil|vins	https://grandsvins.carrefour.fr/t/vins/italie	
cremant-d-alsace	Crémant d'Alsace	-	-	|accueil|vins|france|alsace	https://grandsvins.carrefour.fr/t/vins/france/alsace/cremant-d-alsace	
champagne-rose	Champagne Rosé	-	-	|accueil|vins|france|champagne|champagne	https://grandsvins.carrefour.fr/t/vins/france/champagne/champagne/champagne-rose	
igp-val-de-loire	IGP Val de Loire	-	-	|accueil|vins|france|val de loire	https://grandsvins.carrefour.fr/t/vins/france/val-de-loire/igp-val-de-loire	
portugal	Portugal	-	-	|accueil|vins	https://grandsvins.carrefour.fr/t/vins/portugal	
saint-chinian	Saint-Chinian	-	-	|accueil|vins|france|languedoc-roussillon	https://grandsvins.carrefour.fr/t/vins/france/languedoc-roussillon/saint-chinian	
cotes-du-rhone-villages	Côtes du Rhône Villages	-	-	|accueil|vins|france|vallée du rhône	https://grandsvins.carrefour.fr/t/vins/france/vallee-du-rhone/cotes-du-rhone-villages	
fleurie	Fleurie	-	-	|accueil|vins|france|bourgogne & beaujolais	https://grandsvins.carrefour.fr/t/vins/france/bourgogne-and-beaujolais/fleurie	
champagne	Champagne	-	-	|accueil|vins|france|champagne	https://grandsvins.carrefour.fr/t/vins/france/champagne/champagne	
alsace	Alsace	-	-	|accueil|vins|france	https://grandsvins.carrefour.fr/t/vins/france/alsace	
blaye-cotes-de-bordeaux	Blaye Cotes de Bordeaux	-	-	|accueil|vins|france|bordeaux	https://grandsvins.carrefour.fr/t/vins/france/bordeaux/blaye-cotes-de-bordeaux	
cotes-de-bourg	Côtes de Bourg	-	-	|accueil|vins|france|bordeaux	https://grandsvins.carrefour.fr/t/vins/france/bordeaux/cotes-de-bourg	
cote-rotie	Côte Rôtie	-	-	|accueil|vins|france|vallée du rhône	https://grandsvins.carrefour.fr/t/vins/france/vallee-du-rhone/cote-rotie	
cotes-du-rhone	Côtes du Rhône	-	-	|accueil|vins|france|vallée du rhône	https://grandsvins.carrefour.fr/t/vins/france/vallee-du-rhone/cotes-du-rhone	
gigondas	Gigondas	-	-	|accueil|vins|france|vallée du rhône	https://grandsvins.carrefour.fr/t/vins/france/vallee-du-rhone/gigondas	
vacqueyras	Vacqueyras	-	-	|accueil|vins|france|vallée du rhône	https://grandsvins.carrefour.fr/t/vins/france/vallee-du-rhone/vacqueyras	
crozes-hermitage	Crozes-Hermitage	-	-	|accueil|vins|france|vallée du rhône	https://grandsvins.carrefour.fr/t/vins/france/vallee-du-rhone/crozes-hermitage	
chateauneuf-du-pape	Châteauneuf-du-Pape	-	-	|accueil|vins|france|vallée du rhône	https://grandsvins.carrefour.fr/t/vins/france/vallee-du-rhone/chateauneuf-du-pape	
condrieu	Condrieu	-	-	|accueil|vins|france|vallée du rhône	https://grandsvins.carrefour.fr/t/vins/france/vallee-du-rhone/condrieu	
