chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	1	Le conseil de notre spécialiste	La Château de Pont date du 19ème, construit sur un ancien manoir dont l'origine remonte au 16ème siècle. Le château situé au sud du Cher, est entouré de Sauvignon qui bénéficie d'une exposition plein sud, idéale pour l'élaboration de ce Touraine.		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	2	Millésime	2016		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	3	Pays / Région	Vin du Val de Loire		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	4	Couleur	Vin Blanc		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	5	Format	75 CL		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	6	Appellation	Touraine		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	7	Cépage	Sauvignon (100%).		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	8	Mise en Bouteille	Effectuée à la Propriété		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	9	Degré d Alcool	13 % Vol.		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	10	Conservation	Pret a servir		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	11	Température idéale de Service	12  °C		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	12	Robe	Un doré pâle et limpide.		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	13	Nez	Bouquet d'agrumes et de fruits exotiques.		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	14	Bouche	Ample et charnue, bien équilibrée et portée par la fraîcheur des épices. La finale est puissante d'une bonne longueur aux saveurs d'agrumes doux.		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	15	Appellation :	Appellation d'Origine Protégée		
chateau-de-pont-touraine-sauvignon-collection-philippe-faure-brac-blanc-2016	16	Mentions légales	L’abus d’alcool est dangereux pour la santé.À consommer avec modération.		
blanc-foussy-touraine-grande-cuvee-millesimee-2015	1	Pays / Région	Vin du Val de Loire		
blanc-foussy-touraine-grande-cuvee-millesimee-2015	2	Millésime	2015		
blanc-foussy-touraine-grande-cuvee-millesimee-2015	3	Format	75 CL		
blanc-foussy-touraine-grande-cuvee-millesimee-2015	4	Appellation	Touraine		
blanc-foussy-touraine-grande-cuvee-millesimee-2015	5	Degré d Alcool	12 % Vol.		
blanc-foussy-touraine-grande-cuvee-millesimee-2015	6	Conservation	Pret a servir		
blanc-foussy-touraine-grande-cuvee-millesimee-2015	7	Température idéale de Service	8 - 9 °C		
blanc-foussy-touraine-grande-cuvee-millesimee-2015	8	Mise en Carafe	Non		
blanc-foussy-touraine-grande-cuvee-millesimee-2015	9	Associations Mets - Vin	Mises en bouche chaudes		
blanc-foussy-touraine-grande-cuvee-millesimee-2015	10	Appellation :	Appellation d'Origine Protégée		
blanc-foussy-touraine-grande-cuvee-millesimee-2015	11	Mentions légales	L’abus d’alcool est dangereux pour la santé.À consommer avec modération.		
domaine-chervignon-touraine-blanc-2016	1	Millésime	2016		
domaine-chervignon-touraine-blanc-2016	2	Pays / Région	Vin du Val de Loire		
domaine-chervignon-touraine-blanc-2016	3	Couleur	Vin Blanc		
domaine-chervignon-touraine-blanc-2016	4	Format	75 CL		
domaine-chervignon-touraine-blanc-2016	5	Appellation	Touraine		
domaine-chervignon-touraine-blanc-2016	6	Degré d Alcool	13 % Vol.		
domaine-chervignon-touraine-blanc-2016	7	Conservation	Pret a servir		
domaine-chervignon-touraine-blanc-2016	8	Température idéale de Service	10 - 11 °C		
domaine-chervignon-touraine-blanc-2016	9	Robe	Jaune brillant aux reflets verts.		
domaine-chervignon-touraine-blanc-2016	10	Nez	Bouquet puissant et complexe de fruits blancs et exotiques.		
domaine-chervignon-touraine-blanc-2016	11	Bouche	Ample, fraîche et persistante en finale.		
domaine-chervignon-touraine-blanc-2016	12	Associations Mets - Vin	Fromage de chèvre		
domaine-chervignon-touraine-blanc-2016	13	Appellation :	Appellation d'Origine Protégée		
domaine-chervignon-touraine-blanc-2016	14	Mentions légales	L’abus d’alcool est dangereux pour la santé.À consommer avec modération.		
alphonse-mellot-sancerre-generation-xix-rouge-2013	1	Millésime	2013		
alphonse-mellot-sancerre-generation-xix-rouge-2013	2	Pays / Région	Vin du Val de Loire		
alphonse-mellot-sancerre-generation-xix-rouge-2013	3	Couleur	Vin Rouge		
alphonse-mellot-sancerre-generation-xix-rouge-2013	4	Format	75 CL		
alphonse-mellot-sancerre-generation-xix-rouge-2013	5	Appellation	Sancerre		
alphonse-mellot-sancerre-generation-xix-rouge-2013	6	Cépage	Pinot Noir.		
alphonse-mellot-sancerre-generation-xix-rouge-2013	7	Degré d Alcool	13 % Vol.		
alphonse-mellot-sancerre-generation-xix-rouge-2013	8	Conservation	Prêt à servir ou peut-être conservé		
alphonse-mellot-sancerre-generation-xix-rouge-2013	9	Température idéale de Service	15 - 16 °C		
alphonse-mellot-sancerre-generation-xix-rouge-2013	10	Robe	Rouge rubis intense et dense.		
alphonse-mellot-sancerre-generation-xix-rouge-2013	11	Nez	Riche et complexe, aux arômes de mûre, myrtille et griotte. On découvre des notes d'épices orientales comme la poivre rose, la vanille et la cannelle.		
alphonse-mellot-sancerre-generation-xix-rouge-2013	12	Bouche	Puissante et généreuse, un peu grasse. Portée par les fruits et les épices, avec des notes boisées et des tanins mûrs.		
alphonse-mellot-sancerre-generation-xix-rouge-2013	13	Associations Mets - Vin	Boeuf		
alphonse-mellot-sancerre-generation-xix-rouge-2013	14	Appellation :	Appellation d'Origine Protégée		
alphonse-mellot-sancerre-generation-xix-rouge-2013	15	Mentions légales	L’abus d’alcool est dangereux pour la santé.À consommer avec modération.		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	1	Pays / Région	Vin du Val de Loire		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	2	Format	75 CL		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	3	Couleur	Vin Blanc		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	4	Appellation	Vouvray		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	5	Type de Champagne	Brut		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	6	Degré d Alcool	13 % Vol.		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	7	Conservation	Pret a servir		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	8	Température idéale de Service	6 - 7 °C		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	9	Mise en Carafe	Non		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	10	Robe	Un jaune clair avec des bulles fines.		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	11	Nez	Un bouquet délicat de fleurs et de fruits blancs d'une bonne fraîcheur.		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	12	Bouche	Un vin élégant, sec avec du caractère.		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	13	Associations Mets - Vin	Crudités et salades		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	14	Appellation :	Appellation d'Origine Protégée		
baron-tufier-vouvray-methode-traditionnelle-tete-de-cuvee-blanc	15	Mentions légales	L’abus d’alcool est dangereux pour la santé.À consommer avec modération.		
le-cep-dore-valencay	1	Millésime	2015		
le-cep-dore-valencay	2	Pays / Région	Vin du Val de Loire		
le-cep-dore-valencay	3	Couleur	Vin Rouge		
le-cep-dore-valencay	4	Format	75 CL		
le-cep-dore-valencay	5	Appellation	Valençay		
le-cep-dore-valencay	6	Cépage	Cabernet franc, Côt, Gamay, Pinot noir		
